,ORG Name,ORG Link,Size,Sector,Country,Region,Report
409,MBCA Bank Ltd.,https://database.globalreporting.org/organizations/17136/,Large,Financial Services,zw,Africa,"['2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55368/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/55367/']"
410,MC Mining (ex Coal of Africa),https://database.globalreporting.org/organizations/18450/,Large,Mining,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74104/', '2018 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/78782/', '2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/67505/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/67506/']"
411,Media24,https://database.globalreporting.org/organizations/1361/,Large,Media,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/75219/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61421/', '2017 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/67504/', '2016 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/46693/', '2015 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/34669/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/22104/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18590/', '2012 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/15072/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11928/', '2010 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/6105/', '2009 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/4381/', '2008 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/3061/']"
412,Merafe Resources,https://database.globalreporting.org/organizations/1363/,Large,Mining,za,Africa,"['2019 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/64208/', '2018 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/57962/', '2017 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/74827/', '2016 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/42816/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/27160/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/19381/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/18186/', '2012 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/13661/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/9800/', '2010 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/6109/', '2009 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/4383/', '2008 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/3064/']"
413,Mercantile Bank,https://database.globalreporting.org/organizations/4727/,Large,Financial Services,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/64200/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57969/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74852/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/42820/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/27161/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/19450/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18187/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11927/']"
414,Metair Investments Limited,https://database.globalreporting.org/organizations/4726/,Large,Metals Products,za,Africa,"['2019 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/64209/', '2018 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61365/', '2017 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/61761/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/27225/', '2014 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/19247/', '2013 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/15075/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/11926/']"
415,Metmar,https://database.globalreporting.org/organizations/5487/,Large,Financial Services,za,Africa,"['2015 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/34653/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/22111/', '2013 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/18188/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/13660/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18189/']"
416,Metrofile,https://database.globalreporting.org/organizations/4725/,Large,Telecommunications,za,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60808/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60807/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/46729/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34695/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/23669/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/19103/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18190/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11925/']"
417,Michlois Investment & Consult,https://database.globalreporting.org/organizations/18278/,SME,Agriculture,gh,Africa,['2018 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/60329/']
418,Micromega Holdings Limited,https://database.globalreporting.org/organizations/6618/,Large,Financial Services,za,Africa,"['2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60565/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57947/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/45363/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34696/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/23590/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18372/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18126/']"
419,MINEEX,https://database.globalreporting.org/organizations/18002/,SME,Mining,sn,Africa,['2018 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/80001/']
420,Mine Waste Solutions,https://database.globalreporting.org/organizations/4724/,SME,Mining,za,Africa,['2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11924/']
421,Mix Telematics,https://database.globalreporting.org/organizations/4723/,MNE,Automotive,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/75179/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/59381/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61745/', '2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/45957/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34667/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/21838/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18129/', '2012 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18130/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/11923/']"
422,Mologadi LNL,https://database.globalreporting.org/organizations/17306/,SME,Other,za,Africa,['2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/55935/']
423,Momentum Metropolitan,https://database.globalreporting.org/organizations/4722/,Large,Financial Services,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/74180/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/60795/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/57998/', '2016 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/42691/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34697/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/22667/', '2013 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/20778/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/15076/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/10148/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/13792/']"
424,Mondi Ltd,https://database.globalreporting.org/organizations/272/,Large,Forest and Paper Products,za,Africa,"['2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/57984/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61407/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61385/', '2014 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/61453/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/21057/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/61452/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/10643/', '2011 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/7359/', '2010 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/6150/', '2005 - GRI - G2 GRI - G2: https://database.globalreporting.org/reports/982/', '2003 - GRI - G2 GRI - G2: https://database.globalreporting.org/reports/416/']"
425,Moneyweb Holdings,https://database.globalreporting.org/organizations/6730/,Large,Computers,za,Africa,"['2016 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61328/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61329/']"
426,Morvest Business Group,https://database.globalreporting.org/organizations/4720/,MNE,Computers,za,Africa,"['2014 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/23529/', '2013 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/18203/', '2012 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/15078/', '2011 - GRI - G3.1 GRI - G3.1: https://database.globalreporting.org/reports/11920/']"
427,Mpact,https://database.globalreporting.org/organizations/4719/,Large,Other,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/75213/', '2017 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/61380/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61591/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/61236/', '2013 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/60607/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/61241/']"
428,Mr Price Group,https://database.globalreporting.org/organizations/6715/,Large,Retailers,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/75216/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61478/', '2017 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61757/', '2015 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/34671/', '2014 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/21481/', '2013 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/20779/', '2012 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/20802/', '2011 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/18548/']"
429,MTN Group,https://database.globalreporting.org/organizations/273/,Large,Telecommunications,za,Africa,"['2019 - GRI - Standards GRI - Standards: https://database.globalreporting.org/reports/75272/', '2018 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/57985/', '2017 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61366/', '2016 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61432/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/61454/', '2014 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/19272/', '2013 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/18603/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/13659/', '2011 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/9795/', '2004 - GRI - G2 GRI - G2: https://database.globalreporting.org/reports/652/', '2003 - GRI - G2 GRI - G2: https://database.globalreporting.org/reports/417/']"
430,Multichoice,https://database.globalreporting.org/organizations/1378/,Large,Media,za,Africa,"['2019 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/75193/', '2018 - Non - GRI Non - GRI: https://database.globalreporting.org/reports/61471/', '2017 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/57694/', '2016 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/42646/', '2015 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/34672/', '2014 - GRI - G4 GRI - G4: https://database.globalreporting.org/reports/34674/', '2014 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/25403/', '2013 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/25404/', '2012 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/25405/', '2011 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/9210/', '2010 - Citing - GRI Citing - GRI: https://database.globalreporting.org/reports/9222/', '2009 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/4432/', '2008 - GRI - G3 GRI - G3: https://database.globalreporting.org/reports/3098/']"
